t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
3.386,-0.3241617864931873,1.973554948861963,-1.285586709620078,1.6984874713397153,-2.9787935875615372,-7.575321747376855,-0.579722836818843,1.5997033536739906
3.387,-0.3230189789341482,1.973742318350686,-1.284001405664985,1.6971328906109366,-2.979372620479378,-7.573717560952014,-0.5783274970560957,1.6087826034319141
3.388,-0.32187882431442144,1.9739285758248615,-1.2824137548186958,1.6957691839626619,-2.9799502545418863,-7.572104290293336,-0.5769268144197641,1.6178682101280477
3.389,-0.32074133440912583,1.9741137242827358,-1.2808237259932012,1.6943963644886,-2.980526484372955,-7.570481929011579,-0.5755207407170557,1.6269602104341354
3.39,-0.31960652108121007,1.9742977667217187,-1.2792312879482084,1.6930144454681133,-2.9811013045502612,-7.568850470687075,-0.5741092277434562,1.6360586413798224
3.391,-0.31847439628150853,1.9744807061384846,-1.277636409291266,1.6916234403681494,-2.9816747096052487,-7.567209908869346,-0.5726922272834764,1.6451635403486673
3.392,-0.31734497204880824,1.9746625455290687,-1.2760390584779,1.6902233628451617,-2.9822466940231,-7.5655602370766815,-0.5712696911113928,1.6542749450742968
3.393,-0.31621826050991153,1.9748432878889621,-1.2744392038117542,1.688814226747045,-2.982817252242712,-7.563901448795725,-0.5698415709919931,1.6633928936366091
3.394,-0.3150942738797122,1.9750229362132017,-1.2728368134447454,1.6873960461150737,-2.983386378656666,-7.562233537481048,-0.5684078186813215,1.6725174244580825
3.395,-0.31397302446127473,1.9752014934964583,-1.2712318553772295,1.6859688351858526,-2.9839540676111933,-7.560556496554725,-0.5669683859274333,1.681648576300136
3.396,-0.3128545246459118,1.9753789627331209,-1.2696242974581662,1.6845326083932615,-2.984520313406144,-7.5588703194058855,-0.5655232244711468,1.6907863882596088
3.397,-0.3117387869132731,1.9755553469173779,-1.268014107385305,1.68308738037042,-2.9850851102949476,-7.557174999390273,-0.5640722860468099,1.6999308997652613
3.398,-0.3106258238314352,1.9757306490432955,-1.2664012527053743,1.6816331659516548,-2.985648452484575,-7.555470529829795,-0.5626155223830709,1.7090821505743703
3.399,-0.30951564805699344,1.9759048721048944,-1.2647857008142773,1.6801699801744765,-2.9862103341354977,-7.553756904012067,-0.5611528852036641,1.7182401807693461
3.4,-0.3084082723351579,1.9760780190962206,-1.2631674189573001,1.678697838281563,-2.986770749361646,-7.552034115189949,-0.5596843262282017,1.7274050307544493
3.401,-0.307303709499857,1.9762500930114153,-1.2615463742293291,1.6772167557227506,-2.987329692230362,-7.550302156581076,-0.5582097971729825,1.7365767412525173
3.402,-0.30620197247383296,1.9764210968447826,-1.25992253357507,1.6757267481570466,-2.987887156762357,-7.548561021367395,-0.5567292497518167,1.7457553533017376
3.403,-0.3051030742687535,1.9765910335908528,-1.2582958637892858,1.674227831454637,-2.988443136931662,-7.546810702694683,-0.5552426356768655,1.7549409082524632
3.404,-0.304007027985315,1.976759906244442,-1.2566663315170346,1.6727200216989127,-2.9889976266655798,-7.545051193672068,-0.5537499066594985,1.7641334477640602
3.405,-0.3029138468133525,1.9769277178007134,-1.255033903253917,1.6712033351885047,-2.989550619844634,-7.543282487371548,-0.5522510144111719,1.7733330138017773
3.406,-0.30182354403194894,1.9770944712552292,-1.2533985453463345,1.6696777884393366,-2.9901021103025216,-7.541504576827509,-0.5507459106443268,1.7825396486336347
3.407,-0.30073613300955065,1.9772601696040057,-1.2517602239917547,1.668143398186678,-2.9906520918260564,-7.53971745503623,-0.5492345470733144,1.7917533948273123
3.408,-0.2996516272040769,1.977424815843563,-1.2501189052389825,1.6666001813872227,-2.991200558155121,-7.537921114955395,-0.5477168754153395,1.8009742952470822
3.409,-0.2985700401630376,1.9775884129709707,-1.248474554988442,1.6650481552211678,-2.9917475029826104,-7.536115549503602,-0.546192847391434,1.8102023930507143
3.41,-0.297491385523644,1.9777509639838942,-1.2468271389924628,1.6634873370943186,-2.992292919954382,-7.534300751559866,-0.544662414727456,1.819437731686395
3.411,-0.29641567701293176,1.9779124718806353,-1.2451766228555832,1.6619177446401998,-2.9928368026691965,-7.532476713963126,-0.5431255291551237,1.8286803548896162
3.412,-0.29534292844786597,1.978072939660173,-1.2435229720348442,1.660339395722181,-2.99337914467867,-7.530643429511747,-0.5415821424130703,1.8379303066800905
3.413,-0.29427315373546475,1.9782323703221985,-1.2418661518401082,1.6587523084356184,-2.993919939487215,-7.52880089096302,-0.540032206247937,1.847187631358626
3.414,-0.2932063668729105,1.9783907668671497,-1.2402061274343763,1.6571565011100131,-2.9944591805519893,-7.526949091032671,-0.5384756724155019,1.8564523735039726
3.415,-0.29214258194766857,1.9785481322962426,-1.2385428638341203,1.6555519923111883,-2.9949968612828384,-7.525088022394363,-0.5369124926818419,1.8657245779696332
3.416,-0.2910818131375919,1.978704469611501,-1.2368763259096067,1.653938800843469,-2.9955329750422472,-7.523217677679192,-0.5353426188245265,1.8750042898806936
3.417,-0.2900240747110445,1.9788597818157816,-1.2352064783852532,1.6523169457518967,-2.9960675151452816,-7.5213380494752,-0.5337660026338601,1.88429155463054
3.418,-0.28896938102700226,1.9790140719127975,-1.2335332858399666,1.6506864463244453,-2.99660047485954,-7.519449130326876,-0.5321825959141564,1.893586417877589
3.419,-0.28791774653517005,1.9791673429071401,-1.231856712707511,1.649047322094267,-2.9971318474050985,-7.517550912734668,-0.5305923504850609,1.902888925541922
3.42,-0.2868691857760834,1.9793195978042977,-1.230176723276867,1.647399592841946,-2.997661625954462,-7.515643389154486,-0.5289952181829084,1.9121991238019185
3.421,-0.2858237133812173,1.9794708396106702,-1.228493281692609,1.6457432785977768,-2.9981898036325125,-7.513726551997219,-0.5273911508621323,1.9215170590907849
3.422,-0.284781344073087,1.9796210713335838,-1.226806351955286,1.6440783996440613,-2.9987163735164617,-7.511800393628248,-0.525780100396721,1.9308427780930237
3.423,-0.2837420926653459,1.9797702959813015,-1.2251158979218073,1.6424049765174153,-2.9992413286358035,-7.5098649063669605,-0.5241620186817131,1.9401763277408595
3.424,-0.28270597406288783,1.979918516563031,-1.2234218833058468,1.6407230300111124,-2.9997646619722658,-7.507920082486278,-0.5225368576347551,1.949517755210553
