t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
8.201,-1.9805139525904971,0.27850401001487574,-1.5638773796390137,1.187577145730173,-1.7105023468832865,15.278220940629472,-0.907795401140893,8.094984453282299
8.202,-1.9802594861984166,0.2803076297948082,-1.5709927677409579,1.1927224220702641,-1.711413088021672,15.28631302201502,-0.913686212460702,8.089210663544051
8.203,-1.980001716009393,0.28212267650768363,-1.5781264566943842,1.197817099309578,-1.7123297177554777,15.294399430424487,-0.9195726935808568,8.08363831580211
8.204,-1.979740611384531,0.2839491356472201,-1.5852780619985039,1.2028611538142893,-1.7132522318278554,15.302480367485378,-0.9254550092101478,8.078267741217536
8.205,-1.97947614147135,0.2857869929610099,-1.5924472021419587,1.207854561050012,-1.7141806261525447,15.310556035149096,-0.9313333343810227,8.07309926029308
8.206,-1.9792082751999542,0.2876362344698979,-1.5996334985088856,1.2127972955289577,-1.7151148968241796,15.31862663568044,-0.9372078540291119,8.068133183868177
8.207,-1.9789369812791937,0.28949684648643836,-1.6068365752848557,1.2176893307583425,-1.7160550401281425,15.32669237164798,-0.9430787625816963,8.06336981407073
8.208,-1.9786622281928061,0.29136881563248906,-1.6140560593628188,1.222530639190091,-1.7170010525499977,15.334753445915409,-0.9489462635549655,8.058809445226231
8.209,-1.9783839841955448,0.2932521288559759,-1.621291580249189,1.2273211921718596,-1.7179529307845198,15.342810061633976,-0.9548105691598561,8.054452364724888
8.21,-1.978102217309297,0.29514677344677687,-1.6285427699698027,1.2320609598991474,-1.7189106717442915,15.350862422235659,-0.9606718999160198,8.050298853847469
8.211,-1.9778168953191908,0.2970527370517854,-1.6358092629759509,1.2367499113685816,-1.7198742725679008,15.358910731427255,-0.9665304842737547,8.046349188550536
8.212,-1.9775279857696921,0.2989700076891731,-1.6430906960504625,1.2413880143323273,-1.720843730627749,15.366955193185339,-0.9723865582436687,8.042603640211631
8.213,-1.9772354559606955,0.30089857376182555,-1.6503867082137762,1.2459752352535116,-1.7218190435374547,15.374996011751977,-0.978240365033681,8.039062476335195
8.214,-1.9769392729436075,0.3028384240699988,-1.657696940630001,1.2505115392626631,-1.722800209158878,15.383033391631166,-0.9840921546931687,8.035725961219832
8.215,-1.9766394035174295,0.30478954782318257,-1.6650210365129907,1.2549968901151094,-1.72378722560876,15.391067537586002,-0.9899421837639321,8.032594356587591
8.216,-1.9763358142248328,0.3067519346512216,-1.6723586410324427,1.25943125014934,-1.724780091265,15.399098654636557,-0.995790714937792,8.029667922175879
8.217,-1.9760284713482346,0.3087255746146715,-1.679709401219955,1.263814580246247,-1.7257788047725615,15.407126948058377,-1.001638016720445,8.026946916292752
8.218,-1.975717340905879,0.31071045821439985,-1.6870729658749828,1.268146839789188,-1.7267833650490116,15.415152623381502,-1.0074843631012989,8.024431596336239
8.219,-1.9754023886479133,0.3127065764004954,-1.694448985470857,1.2724279866249577,-1.7277937712897244,15.423175886390188,-1.0133300332291506,8.022122219278229
8.22,-1.9750835800524709,0.31471392058044506,-1.7018371120606641,1.2766579770255184,-1.7288100229727295,15.431196943123071,-1.0191753110932744,8.020019042113802
8.221,-1.9747608803217658,0.31673248262659215,-1.7092369991829603,1.28083676565047,-1.7298321198632112,15.439215999873744,-1.0250204852096576,8.018122322276474
8.222,-1.9744342543781825,0.31876225488296206,-1.7166483017675644,1.2849643055103845,-1.7308600620177037,15.447233263191999,-1.0308658483123043,8.016432318020142
8.223,-1.9741036668603855,0.3208032301713624,-1.7240706760410043,1.2890405479307614,-1.731893849787933,15.455248939885257,-1.0367116970490344,8.014949288768307
8.224,-1.9737690821194362,0.3228554017968386,-1.7315037794318755,1.2930654425167358,-1.732933483824348,15.463263237020458,-1.042558331681701,8.013673495431318
8.225,-1.9734304642149183,0.32491876355251004,-1.7389472704760647,1.2970389371185291,-1.733978965079353,15.471276361926353,-1.048406055790565,8.01260520069227
8.226,-1.9730877769110815,0.32699330972374036,-1.746400808721683,1.3009609777975315,-1.7350302948102179,15.479288522196025,-1.0542551759824252,8.011744669262123
8.227,-1.972740983673003,0.3290790350916826,-1.7538640546336624,1.3048315087930344,-1.7360874745816877,15.487299925689582,-1.0601060016022397,8.011092168104925
8.228,-1.9723900476627565,0.33117593493626446,-1.7613366694982848,1.3086504724897317,-1.7371505062683221,15.49531078053731,-1.0659588444481791,8.010647966633558
8.229,-1.9720349317356094,0.3332840050385411,-1.7688183153272181,1.312417809385794,-1.7382193920565312,15.503321295142824,-1.0718140184895506,8.010412336876886
8.23,-1.9716755984362384,0.3354032416824576,-1.7763086547611875,1.3161334580615949,-1.7392941344463257,15.51133167818636,-1.077671839587411,8.010385553618724
8.231,-1.9713120099949628,0.3375336416560873,-1.7838073509733905,1.3197973551491613,-1.7403747362528181,15.519342138628316,-1.0835326252177517,8.010567894509581
8.232,-1.9709441283240035,0.3396752022522896,-1.7913140675723844,1.3234094353022376,-1.7414612006074435,15.52735288571275,-1.0893966941967559,8.010959640151649
8.233,-1.9705719150137715,0.3418279212688119,-1.7988284685044982,1.3269696311669952,-1.742553530958914,15.535364128970908,-1.095264366407938,8.01156107415765
8.234,-1.9701953313291702,0.34399179700792454,-1.8063502179559128,1.330477873353508,-1.7436517310739517,15.543376078224922,-1.101135962531039,8.01237248318441
8.235,-1.9698143382059419,0.346166828275454,-1.8138789802539026,1.333934090407769,-1.744755805037731,15.551388943591144,-1.1070118037720191,8.013394156941759
8.236,-1.969428896247024,0.3483530143794199,-1.8214144197679087,1.3373382087845807,-1.7458657572541354,15.559402935483838,-1.1128922115944435,8.014626388177122
8.237,-1.9690389657189595,0.35055035512806115,-1.8289562008094973,1.3406901528209527,-1.7469815924457188,15.567418264618222,-1.1187775074512614,8.016069472637058
8.238,-1.96864450654831,0.35275885082753244,-1.8365039875322375,1.3439898447104734,-1.748103315653515,15.575435142013966,-1.1246680125175552,8.017723709005757
8.239,-1.9682454783181278,0.3549785022790034,-1.8440574438303468,1.3472372044782142,-1.7492309322365587,15.583453778997923,-1.1305640474231047,8.019589398821756
8.24,-1.9678418402644455,0.35720931077540613,-1.8516162332369885,1.3504321499565735,-1.7503644478712423,15.591474387207045,-1.1364659319852228,8.021666846372968
8.241,-1.9674335512728065,0.3594512780977044,-1.8591800188216114,1.3535745967618618,-1.7515038685504463,15.59949717859083,-1.1423739849411312,8.023956358571194
8.242,-1.96702056987483,0.36170440651075675,-1.8667484630865405,1.3566644582717498,-1.7526492005824759,15.607522365413535,-1.1482885236798046,8.026458244806445
8.243,-1.9666028542448148,0.36396869875876353,-1.8743212278626737,1.3597016456035824,-1.753800450589803,15.615550160255998,-1.1542098639729226,8.029172816781916
8.244,-1.9661803621963758,0.366244158060341,-1.8818979742043975,1.3626860675936412,-1.754957625507633,15.6235807760172,-1.1601383197047719,8.032100388330068
8.245,-1.9657530511791244,0.3685307881031967,-1.8894783622834403,1.3656176307773276,-1.7561207325822819,15.63161442591527,-1.166074202600628,8.035241275210922
8.246,-1.96532087827539,0.37082859303841414,-1.8970620512817609,1.3684962393703246,-1.7572897793693725,15.639651323488039,-1.1720178219534685,8.038595794892538
8.247,-1.9648838001969746,0.3731375774744422,-1.9046486992835714,1.3713217952508767,-1.7584647737318924,15.647691682593242,-1.1779694843488193,8.042164266315035
